,Date,Weather,TempF,TempC,Humidity,Pressure,Location
448,2020-03-25,Partly cloudy,96,36,49,1010,Coimbatore
449,2020-03-26,Partly cloudy,95,35,49,1010,Coimbatore
450,2020-03-27,Partly cloudy,94,35,48,1012,Coimbatore
451,2020-03-28,Partly cloudy,96,36,49,1011,Coimbatore
452,2020-03-29,Sunny,98,37,48,1010,Coimbatore
453,2020-03-30,Partly cloudy,99,37,47,1011,Coimbatore
454,2020-03-31,Sunny,98,37,42,1011,Coimbatore
455,2020-04-01,Partly cloudy,100,38,40,1011,Coimbatore
456,2020-04-02,Partly cloudy,101,38,47,1010,Coimbatore
457,2020-04-03,Partly cloudy,100,38,50,1011,Coimbatore
458,2020-04-04,Sunny,99,37,51,1011,Coimbatore
459,2020-04-05,Partly cloudy,99,37,56,1012,Coimbatore
460,2020-04-06,Partly cloudy,100,38,57,1012,Coimbatore
461,2020-04-07,Partly cloudy,96,36,59,1011,Coimbatore
462,2020-04-08,Light rain shower,97,36,60,1012,Coimbatore
463,2020-04-09,Patchy rain possible,97,36,57,1011,Coimbatore
464,2020-04-10,Patchy rain possible,91,33,55,1012,Coimbatore
465,2020-04-11,Partly cloudy,95,35,50,1013,Coimbatore
466,2020-04-12,Partly cloudy,96,36,43,1012,Coimbatore
467,2020-04-13,Partly cloudy,98,37,40,1011,Coimbatore
468,2020-04-14,Sunny,99,37,38,1011,Coimbatore
469,2020-04-15,Partly cloudy,98,37,48,1012,Coimbatore
470,2020-04-16,Partly cloudy,99,37,53,1011,Coimbatore
471,2020-04-17,Patchy rain possible,100,38,51,1010,Coimbatore
472,2020-04-18,Patchy rain possible,101,38,54,1011,Coimbatore
473,2020-04-19,Partly cloudy,100,38,53,1010,Coimbatore
474,2020-04-20,Patchy rain possible,100,38,51,1010,Coimbatore
475,2020-04-21,Partly cloudy,100,38,53,1010,Coimbatore
476,2020-04-22,Partly cloudy,101,38,56,1010,Coimbatore
477,2020-04-23,Partly cloudy,101,39,55,1010,Coimbatore
478,2020-04-24,Patchy rain possible,96,36,59,1009,Coimbatore
479,2020-04-25,Patchy rain possible,100,38,61,1009,Coimbatore
480,2020-04-26,Patchy rain possible,97,36,59,1010,Coimbatore
481,2020-04-27,Moderate or heavy rain shower,100,38,64,1011,Coimbatore
482,2020-04-28,Partly cloudy,99,37,58,1010,Coimbatore
483,2020-04-29,Patchy rain possible,90,32,64,1011,Coimbatore
484,2020-04-30,Partly cloudy,94,35,58,1011,Coimbatore
485,2020-05-01,Partly cloudy,98,37,59,1010,Coimbatore
486,2020-05-02,Patchy rain possible,98,36,57,1009,Coimbatore
487,2020-05-03,Partly cloudy,98,37,54,1008,Coimbatore
488,2020-05-04,Partly cloudy,101,38,53,1009,Coimbatore
489,2020-05-05,Partly cloudy,101,38,50,1009,Coimbatore
490,2020-05-06,Partly cloudy,100,38,54,1009,Coimbatore
491,2020-05-07,Partly cloudy,101,39,60,1009,Coimbatore
492,2020-05-08,Partly cloudy,100,38,59,1009,Coimbatore
493,2020-05-09,Partly cloudy,102,39,56,1009,Coimbatore
494,2020-05-10,Partly cloudy,101,38,53,1009,Coimbatore
495,2020-05-11,Patchy rain possible,100,38,55,1009,Coimbatore
496,2020-05-12,Patchy rain possible,99,37,54,1009,Coimbatore
497,2020-05-13,Partly cloudy,99,37,55,1008,Coimbatore
498,2020-05-14,Patchy rain possible,97,36,61,1007,Coimbatore
499,2020-05-15,Patchy rain possible,101,39,62,1007,Coimbatore
500,2020-05-16,Patchy rain possible,95,35,67,1007,Coimbatore
501,2020-05-17,Patchy rain possible,98,37,66,1007,Coimbatore
502,2020-05-18,Patchy rain possible,86,30,77,1006,Coimbatore
503,2020-05-19,Partly cloudy,92,34,72,1005,Coimbatore
504,2020-05-20,Patchy rain possible,94,35,68,1006,Coimbatore
505,2020-05-21,Patchy rain possible,95,35,64,1007,Coimbatore
506,2020-05-22,Partly cloudy,96,36,61,1008,Coimbatore
507,2020-05-23,Partly cloudy,92,33,67,1008,Coimbatore
508,2020-05-24,Torrential rain shower,98,37,67,1008,Coimbatore
509,2020-05-25,Moderate or heavy rain shower,96,36,67,1009,Coimbatore
510,2020-05-26,Moderate or heavy rain shower,97,36,65,1009,Coimbatore
511,2020-05-27,Torrential rain shower,96,36,69,1009,Coimbatore
512,2020-05-28,Patchy light rain with thunder,96,36,70,1008,Coimbatore
513,2020-05-29,Patchy rain possible,91,33,70,1008,Coimbatore
514,2020-05-30,Patchy rain possible,91,33,70,1009,Coimbatore
515,2020-05-31,Patchy rain possible,96,36,64,1009,Coimbatore
516,2020-06-01,Patchy rain possible,92,33,65,1010,Coimbatore
517,2020-06-02,Patchy light rain,86,30,75,1011,Coimbatore
518,2020-06-03,Partly cloudy,89,32,69,1010,Coimbatore
519,2020-06-04,Partly cloudy,91,33,67,1010,Coimbatore
520,2020-06-05,Patchy rain possible,91,33,67,1010,Coimbatore
521,2020-06-06,Moderate or heavy rain shower,85,30,74,1009,Coimbatore
522,2020-06-07,Patchy light drizzle,80,27,79,1010,Coimbatore
523,2020-06-08,Patchy rain possible,91,33,66,1008,Coimbatore
524,2020-06-09,Patchy rain possible,93,34,70,1008,Coimbatore
525,2020-06-10,Patchy rain possible,91,33,70,1007,Coimbatore
526,2020-06-11,Patchy rain possible,89,32,68,1006,Coimbatore
527,2020-06-12,Partly cloudy,85,30,65,1006,Coimbatore
528,2020-06-13,Partly cloudy,92,33,66,1006,Coimbatore
529,2020-06-14,Partly cloudy,89,32,71,1008,Coimbatore
530,2020-06-15,Partly cloudy,90,32,70,1008,Coimbatore
531,2020-06-16,Partly cloudy,89,32,66,1007,Coimbatore
532,2020-06-17,Partly cloudy,87,30,69,1007,Coimbatore
533,2020-06-18,Partly cloudy,91,33,65,1009,Coimbatore
534,2020-06-19,Partly cloudy,92,33,65,1009,Coimbatore
535,2020-06-20,Partly cloudy,92,33,65,1009,Coimbatore
536,2020-06-21,Patchy rain possible,91,33,68,1008,Coimbatore
537,2020-06-22,Patchy rain possible,89,32,68,1007,Coimbatore
538,2020-06-23,Partly cloudy,86,30,67,1008,Coimbatore
539,2020-06-24,Patchy rain possible,88,31,68,1008,Coimbatore
540,2020-06-25,Patchy rain possible,90,32,69,1006,Coimbatore
541,2020-06-26,Patchy rain possible,90,32,69,1006,Coimbatore
542,2020-06-27,Patchy rain possible,91,33,69,1007,Coimbatore
543,2020-06-28,Patchy rain possible,90,32,73,1007,Coimbatore
544,2020-06-29,Patchy rain possible,91,33,72,1006,Coimbatore
545,2020-06-30,Patchy rain possible,89,32,73,1006,Coimbatore
