,Date,Weather,TempF,TempC,Humidity,Pressure,Location
448,2020-03-25,Cloudy,98,37,61,1010,Rajahmundry
449,2020-03-26,Partly cloudy,105,40,55,1010,Rajahmundry
450,2020-03-27,Partly cloudy,107,42,54,1011,Rajahmundry
451,2020-03-28,Partly cloudy,109,43,52,1010,Rajahmundry
452,2020-03-29,Partly cloudy,109,43,50,1009,Rajahmundry
453,2020-03-30,Partly cloudy,109,43,50,1010,Rajahmundry
454,2020-03-31,Partly cloudy,107,42,54,1010,Rajahmundry
455,2020-04-01,Partly cloudy,107,41,54,1009,Rajahmundry
456,2020-04-02,Partly cloudy,108,42,57,1008,Rajahmundry
457,2020-04-03,Partly cloudy,104,40,62,1010,Rajahmundry
458,2020-04-04,Partly cloudy,106,41,58,1011,Rajahmundry
459,2020-04-05,Partly cloudy,106,41,58,1011,Rajahmundry
460,2020-04-06,Partly cloudy,105,41,62,1010,Rajahmundry
461,2020-04-07,Patchy rain possible,101,38,68,1009,Rajahmundry
462,2020-04-08,Patchy rain possible,107,42,64,1009,Rajahmundry
463,2020-04-09,Heavy rain at times,101,38,65,1010,Rajahmundry
464,2020-04-10,Partly cloudy,102,39,58,1011,Rajahmundry
465,2020-04-11,Partly cloudy,103,40,58,1012,Rajahmundry
466,2020-04-12,Partly cloudy,103,40,53,1011,Rajahmundry
467,2020-04-13,Partly cloudy,107,42,53,1009,Rajahmundry
468,2020-04-14,Partly cloudy,105,41,53,1010,Rajahmundry
469,2020-04-15,Partly cloudy,105,40,54,1011,Rajahmundry
470,2020-04-16,Partly cloudy,104,40,55,1009,Rajahmundry
471,2020-04-17,Patchy rain possible,104,40,60,1008,Rajahmundry
472,2020-04-18,Moderate or heavy rain shower,105,40,62,1009,Rajahmundry
473,2020-04-19,Heavy rain at times,105,41,62,1009,Rajahmundry
474,2020-04-20,Patchy rain possible,104,40,58,1009,Rajahmundry
475,2020-04-21,Partly cloudy,102,39,59,1009,Rajahmundry
476,2020-04-22,Partly cloudy,103,40,64,1008,Rajahmundry
477,2020-04-23,Partly cloudy,102,39,62,1008,Rajahmundry
478,2020-04-24,Partly cloudy,102,39,61,1008,Rajahmundry
479,2020-04-25,Thundery outbreaks possible,102,39,67,1007,Rajahmundry
480,2020-04-26,Moderate or heavy rain shower,94,34,72,1009,Rajahmundry
481,2020-04-27,Moderate or heavy rain shower,96,35,64,1010,Rajahmundry
482,2020-04-28,Heavy rain at times,100,38,66,1010,Rajahmundry
483,2020-04-29,Partly cloudy,101,39,64,1009,Rajahmundry
484,2020-04-30,Partly cloudy,103,39,64,1009,Rajahmundry
485,2020-05-01,Thundery outbreaks possible,102,39,64,1008,Rajahmundry
486,2020-05-02,Moderate or heavy rain shower,101,38,64,1007,Rajahmundry
487,2020-05-03,Torrential rain shower,105,41,64,1006,Rajahmundry
488,2020-05-04,Partly cloudy,102,39,61,1008,Rajahmundry
489,2020-05-05,Partly cloudy,104,40,64,1007,Rajahmundry
490,2020-05-06,Moderate or heavy rain shower,103,40,66,1007,Rajahmundry
491,2020-05-07,Partly cloudy,104,40,61,1007,Rajahmundry
492,2020-05-08,Partly cloudy,107,42,59,1007,Rajahmundry
493,2020-05-09,Partly cloudy,108,42,56,1007,Rajahmundry
494,2020-05-10,Partly cloudy,107,42,54,1008,Rajahmundry
495,2020-05-11,Partly cloudy,106,41,51,1008,Rajahmundry
496,2020-05-12,Patchy rain possible,105,40,55,1008,Rajahmundry
497,2020-05-13,Partly cloudy,105,41,57,1007,Rajahmundry
498,2020-05-14,Partly cloudy,106,41,57,1006,Rajahmundry
499,2020-05-15,Patchy rain possible,107,42,57,1005,Rajahmundry
500,2020-05-16,Partly cloudy,103,40,60,1004,Rajahmundry
501,2020-05-17,Partly cloudy,110,43,51,1002,Rajahmundry
502,2020-05-18,Partly cloudy,101,38,56,999,Rajahmundry
503,2020-05-19,Partly cloudy,108,42,42,997,Rajahmundry
504,2020-05-20,Sunny,112,44,29,997,Rajahmundry
505,2020-05-21,Sunny,113,45,43,1000,Rajahmundry
506,2020-05-22,Sunny,117,47,48,1002,Rajahmundry
507,2020-05-23,Partly cloudy,109,43,59,1004,Rajahmundry
508,2020-05-24,Patchy rain possible,107,42,62,1005,Rajahmundry
509,2020-05-25,Patchy rain possible,106,41,61,1007,Rajahmundry
510,2020-05-26,Patchy rain possible,107,41,63,1006,Rajahmundry
511,2020-05-27,Partly cloudy,108,42,60,1005,Rajahmundry
512,2020-05-28,Thundery outbreaks possible,109,43,64,1004,Rajahmundry
513,2020-05-29,Partly cloudy,109,43,62,1004,Rajahmundry
514,2020-05-30,Partly cloudy,107,42,64,1006,Rajahmundry
515,2020-05-31,Moderate rain at times,103,39,67,1008,Rajahmundry
516,2020-06-01,Partly cloudy,102,39,65,1008,Rajahmundry
517,2020-06-02,Patchy rain possible,101,38,62,1006,Rajahmundry
518,2020-06-03,Patchy rain possible,103,39,57,1005,Rajahmundry
519,2020-06-04,Moderate or heavy rain shower,102,39,57,1005,Rajahmundry
520,2020-06-05,Patchy rain possible,102,39,55,1004,Rajahmundry
521,2020-06-06,Partly cloudy,104,40,55,1003,Rajahmundry
522,2020-06-07,Patchy rain possible,103,39,55,1002,Rajahmundry
523,2020-06-08,Partly cloudy,103,40,52,1002,Rajahmundry
524,2020-06-09,Patchy rain possible,105,41,55,1002,Rajahmundry
525,2020-06-10,Moderate or heavy rain shower,97,36,70,1001,Rajahmundry
526,2020-06-11,Light rain shower,81,27,85,1000,Rajahmundry
527,2020-06-12,Moderate or heavy rain shower,86,30,84,999,Rajahmundry
528,2020-06-13,Partly cloudy,94,34,68,1000,Rajahmundry
529,2020-06-14,Cloudy,95,35,64,1002,Rajahmundry
530,2020-06-15,Cloudy,95,35,60,1001,Rajahmundry
531,2020-06-16,Light rain shower,93,34,69,1001,Rajahmundry
532,2020-06-17,Moderate or heavy rain shower,91,33,71,1002,Rajahmundry
533,2020-06-18,Torrential rain shower,90,32,76,1004,Rajahmundry
534,2020-06-19,Light rain shower,91,33,73,1003,Rajahmundry
535,2020-06-20,Thundery outbreaks possible,94,34,69,1002,Rajahmundry
536,2020-06-21,Moderate or heavy rain shower,94,34,76,1001,Rajahmundry
537,2020-06-22,Moderate or heavy rain shower,84,29,79,1001,Rajahmundry
538,2020-06-23,Thundery outbreaks possible,97,36,67,1003,Rajahmundry
539,2020-06-24,Moderate or heavy rain shower,96,35,67,1004,Rajahmundry
540,2020-06-25,Light rain shower,94,35,66,1004,Rajahmundry
541,2020-06-26,Light rain shower,93,34,71,1004,Rajahmundry
542,2020-06-27,Patchy rain possible,94,34,71,1004,Rajahmundry
543,2020-06-28,Thundery outbreaks possible,94,35,69,1003,Rajahmundry
544,2020-06-29,Moderate or heavy rain shower,96,36,70,1003,Rajahmundry
545,2020-06-30,Moderate or heavy rain shower,93,34,72,1002,Rajahmundry
